p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.9130041262099557e-100,0.5689548178746737,0.369,0.142,3.5153363823234146e-96,0,PERP
5.769728761364889e-100,0.6586422205858757,0.803,0.476,1.060245357188412e-95,0,RHOB
8.09380970981438e-100,0.4965829236996986,0.545,0.259,1.4873184722754904e-95,0,UGDH
1.3878706725103332e-99,0.558480148367805,0.745,0.41,2.550351147804988e-95,0,TSC22D1
1.7848866852728031e-99,0.37035425762723384,0.474,0.206,3.279907772857303e-95,0,RCN2
1.983728730071286e-99,0.40355493610965776,0.433,0.182,3.645299914378995e-95,0,ETF1
2.057088012932909e-99,0.2744382403868275,0.625,0.305,3.780104932565513e-95,0,MORF4L2
2.390181365784159e-99,0.26268917348502563,0.488,0.217,4.39219727776497e-95,0,KHDRBS1
1.1913631517554681e-98,0.6312294108851695,0.401,0.166,2.1892489276658483e-94,0,DNAJB9
1.7565320616375768e-98,0.32032764399921976,0.637,0.317,3.227803316465211e-94,0,UBE2D3
6.155584748667931e-98,0.3874342767968413,0.817,0.462,1.131150253415219e-93,0,HNRNPA2B1
1.3396586849089615e-97,0.7707578425743467,0.498,0.236,2.4617567993887078e-93,0,SGK1
6.388228294294489e-97,0.5100901067111854,0.358,0.138,1.1739008313595553e-92,0,HNRNPD
1.019555614234301e-96,0.6142173477821795,0.312,0.111,1.8735353967169514e-92,0,DARS
1.3587803565952866e-96,0.32951066715891075,0.727,0.379,2.4968947832794985e-92,0,CYCS
1.7262718570508388e-96,0.4350709306715076,0.39,0.158,3.172197164516621e-92,0,TMEM263
1.9432338941758424e-96,0.31510152147356596,0.786,0.424,3.570886603937528e-92,0,SDC2
2.638358482657499e-96,0.695449454186864,0.379,0.153,4.84824754773142e-92,0,TES
1.4294612907016242e-95,0.6434216174774924,0.274,0.089,2.626778067793305e-91,0,CBX4
2.861083106404515e-95,0.7941736480701329,0.25,0.077,5.257526316328937e-91,0,INTS6
2.9620299937359144e-95,0.40017868117118427,0.676,0.354,5.443026316489116e-91,0,HAPLN1
4.7213442734144224e-95,0.49444152102538086,0.365,0.143,8.675942236826343e-91,0,ECM2
4.8055019684143345e-95,0.632438179848876,0.288,0.098,8.830590417158181e-91,0,ARIH1
5.8235417881526174e-95,0.33023138489727977,0.434,0.187,1.070134038990925e-90,0,PRKAR1A
5.9663181093830496e-95,0.5253903564145761,0.388,0.159,1.0963706157802291e-90,0,CCNL1
6.069897905051396e-95,0.42755097958273613,0.461,0.203,1.1154044390322446e-90,0,MTHFD2
8.003510730047446e-95,0.86634882191996,0.336,0.129,1.4707251317535186e-90,0,CLCF1
2.3210642753810042e-94,0.46337995034643376,0.66,0.34,4.265187712440134e-90,0,INSIG1
5.763812455844282e-94,0.4263396119869919,0.313,0.111,1.0591581768859453e-89,0,ACLY
5.836256876410924e-94,0.4313981561902951,0.927,0.576,1.0724705636092713e-89,0,RPL15
6.864957708424491e-94,0.3425128310402794,0.841,0.467,1.2615046285000845e-89,0,RPS25
7.130603676832145e-94,0.6312294051583122,0.302,0.106,1.3103197316546749e-89,0,CSRNP1
9.91205722810542e-94,0.6054327104435204,0.493,0.23,1.821439636236652e-89,0,DUSP14
1.8725303647009162e-92,0.5390671292769281,0.409,0.175,3.440961798174404e-88,0,C1orf21
1.9375183645502003e-92,0.3870956914148824,0.446,0.196,3.560383746697448e-88,0,LDHB
2.3331024902955795e-92,0.34616727707613615,0.481,0.219,4.287309136167157e-88,0,PTP4A1
2.504009456906412e-92,0.6119822082529244,0.288,0.099,4.6013677780112224e-88,0,SPART
3.0004902029894553e-92,0.6660497762721687,0.292,0.102,5.513700797013423e-88,0,SNAPC1
5.474434360028057e-92,0.7104706557737757,0.311,0.114,1.0059820579987557e-87,0,FAM43A
3.516903224468877e-91,0.391046806084395,0.482,0.221,6.462661365284008e-87,0,YBX3
2.3149559200090976e-90,0.28595104448062636,0.417,0.179,4.253962998608718e-86,0,TMEM30A
4.298640988782621e-90,0.2621807482470132,0.387,0.159,7.899182680986944e-86,0,COPB2
4.9479642953806866e-90,0.4634978371853315,0.325,0.123,9.09237918919155e-86,0,SLC25A36
6.461366050186559e-90,0.34327113515384555,0.6,0.302,1.1873406253822821e-85,0,RSL24D1
7.798404175836887e-90,0.35188678046265087,0.517,0.246,1.4330347513517864e-85,0,MAP1LC3B
8.12448565225711e-90,0.27395518857729084,0.431,0.186,1.4929554834587667e-85,0,SLC16A1
1.889351672700392e-89,0.5039459412553857,0.359,0.144,3.4718726337542407e-85,0,EIF3L
2.2002524305024203e-89,0.3431220777362787,0.348,0.135,4.0431838662912474e-85,0,RDX
2.258134059343966e-89,0.5570589431681825,0.371,0.154,4.1495471474504716e-85,0,EIF4A3
7.424274800924937e-89,0.39719290822073383,0.326,0.123,1.3642847374179663e-84,0,IRS2
1.6553716850291878e-88,0.6498776284236004,0.274,0.095,3.0419110084096355e-84,0,SCIN
2.2907200339985363e-88,0.4709021340620053,0.312,0.116,4.20942713447571e-84,0,SLC20A1
4.723806212403659e-87,0.31220281049670895,0.751,0.423,8.680466295912964e-83,0,ENO1
5.741197257399737e-87,0.2533245469222085,0.65,0.337,1.0550024080197756e-82,0,HNRNPDL
1.2483859218179337e-86,0.5562523600271934,0.278,0.097,2.294033969932635e-82,0,ZBTB21
2.5758722721701974e-86,0.31326039578229103,0.863,0.492,4.733422887339955e-82,0,RPS4X
3.302846611078811e-86,0.5943997906438199,0.344,0.139,6.069310932518423e-82,0,TMED4
3.5277595529000006e-86,0.6412313776066385,0.434,0.197,6.482610954409041e-82,0,NR4A2
3.968685930806257e-86,0.5235105360115453,0.466,0.217,7.292857266449578e-82,0,MAP3K8
4.627676650101249e-86,0.33735051262910953,0.411,0.18,8.503818612226056e-82,0,PAPOLA
5.5643136762082414e-86,0.4907026401435911,0.333,0.13,1.0224982811400265e-81,0,SERTAD1
3.2326809387534433e-85,0.27366549107023763,0.442,0.2,5.940374493053328e-81,0,HMGB2
5.613230284183151e-85,0.5813405465554905,0.262,0.089,1.0314871970214959e-80,0,TSC22D2
5.952522755400522e-85,0.36367731530161507,0.891,0.54,1.0938355815324e-80,0,NPM1
6.972451939157889e-85,0.30646764512829083,0.775,0.441,1.2812577683396536e-80,0,HSPA5
8.303698171661236e-85,0.4885471708236655,0.529,0.264,1.5258875760244689e-80,0,KLF2
3.1175246311232406e-84,0.43290982078864393,0.329,0.129,5.728763262152067e-80,0,CSGALNACT1
1.0738920863411559e-83,0.2862848577128174,0.612,0.314,1.973384097860508e-79,0,EEF1B2
1.1208342982276176e-83,0.3128029081905004,0.433,0.196,2.0596451064230702e-79,0,MXRA7
1.2713793161336467e-83,0.2815797143868197,0.519,0.251,2.336286631327189e-79,0,HMGCS1
2.2088989030504954e-83,0.4012954624010727,0.433,0.199,4.05907262424559e-79,0,TERF2IP
4.621269194535241e-83,0.2715128612113369,0.471,0.222,8.492044271877959e-79,0,SRSF11
5.112174766870163e-83,0.4185654734315508,0.266,0.092,9.394132351600611e-79,0,GPC6
7.482134662749898e-83,0.3137981712256299,0.351,0.144,1.3749170656269213e-78,0,TCEAL4
8.504335016459642e-83,0.4970924010474521,0.29,0.107,1.562756602624624e-78,0,U2SURP
1.375686350957404e-82,0.389096306933834,0.447,0.207,2.5279612385193256e-78,0,RPS28
5.0027694846742014e-82,0.47258387669894253,0.323,0.129,9.193089205037313e-78,0,PNN
5.031467604872012e-82,0.3177750482237356,0.396,0.174,9.24582487071281e-78,0,EIF1AX
7.40300467246224e-82,0.28294323525458887,0.496,0.237,1.3603761386116612e-77,0,TRA2B
7.554577860602181e-82,0.6268233309088973,0.263,0.092,1.3882292276642568e-77,0,YIPF6
9.945659502351051e-82,0.601123471181686,0.646,0.362,1.8276143901520293e-77,0,HSPB8
1.6515887716839275e-81,0.3800120122921319,0.424,0.192,3.034959526846385e-77,0,OCIAD1
5.836126559273704e-81,0.42518377869058693,0.316,0.124,1.0724466165321357e-76,0,MEF2A
1.4434858316149226e-80,0.4341886491907877,0.291,0.11,2.6525495641755818e-76,0,SLC44A1
3.511802694423879e-80,0.41646157604726475,0.372,0.16,6.453288631273319e-76,0,LUC7L3
4.090376547005709e-80,0.25348059746379237,0.609,0.319,7.516475942777691e-76,0,EID1
4.407113074372289e-80,0.5010538597451486,0.282,0.105,8.098510985466518e-76,0,EIF4EBP2
4.994819909337546e-80,0.44862705225858424,0.967,0.777,9.178481065398676e-76,0,PRELP
1.0221546984432333e-79,0.4111241714384777,0.4,0.18,1.8783114738592854e-75,0,SDC4
1.0373207249068184e-79,0.680821320604399,0.258,0.091,1.9061805640887695e-75,0,NOP56
3.1916611399839275e-79,0.31003059152640644,0.334,0.136,5.864996510834465e-75,0,FUS
3.6077541721577896e-79,0.3302465662217846,0.358,0.152,6.629609066757154e-75,0,TOP1
4.093235918864185e-79,0.8649189160790658,0.593,0.344,7.521730324504826e-75,0,RCAN1
5.436414559684977e-79,0.38166708559142726,0.414,0.189,9.989955394877114e-75,0,TUBB2A
6.190007092392331e-79,0.863522710519816,0.35,0.152,1.1374757032980149e-74,0,PLK2
6.415451490406573e-79,1.1653164995270413,0.451,0.229,1.1789033658771118e-74,0,PTGS2
7.696118431942117e-79,0.5770001519044989,0.305,0.12,1.4142387230536834e-74,0,CHCHD7
1.5581150260100155e-78,0.30797509956491465,0.438,0.204,2.8631921717960047e-74,0,YPEL5
1.5783527602989167e-78,0.35043823027392323,0.331,0.134,2.9003810323252893e-74,0,RNF13
2.1509279610915737e-78,0.4346465466260917,0.391,0.175,3.952545221301876e-74,0,NACA2
2.8298708577798416e-78,0.3897794840958587,0.314,0.125,5.200170688256237e-74,0,NASP
3.2146826631463477e-78,0.4639590164046703,0.369,0.161,5.907300861797728e-74,0,RNF130
2.5788085307339578e-77,0.7288055067336587,0.259,0.094,4.738818556076721e-73,0,TM2D3
2.5991619993639616e-77,0.36820403272698843,0.438,0.207,4.776220090031216e-73,0,TUBA1C
4.083833878190108e-77,0.2615161616057573,0.488,0.24,7.504453134562143e-73,0,SSR3
6.021588388065509e-77,0.3983585296956025,0.362,0.156,1.106527082190918e-72,0,MRPS6
1.3318159968287705e-76,0.5513935946419685,0.295,0.116,2.447345075772549e-72,0,IFT57
1.7007777116655047e-76,0.3621527071495975,0.279,0.105,3.1253491229565316e-72,0,SC5D
1.8324526423941313e-76,0.41244415547233404,0.31,0.123,3.3673149756634557e-72,0,EIF3J
3.5372362928962944e-76,0.30611182654580427,0.849,0.494,6.500025411826231e-72,0,NACA
3.735835916323748e-76,0.25956399868296787,0.764,0.425,6.864972079836519e-72,0,RPS5
4.199463310241297e-76,0.4412749681539816,0.272,0.101,7.716933778899408e-72,0,TGFBR3
9.012492019481635e-76,0.663444013371226,0.267,0.099,1.6561355334999453e-71,0,PCF11
1.3177459055135894e-75,0.44711390654433747,0.382,0.173,2.4214898759717718e-71,0,SPTSSA
2.3932259109940596e-75,0.43686128928974544,0.988,0.891,4.397791934042684e-71,0,ACTG1
2.990711833056118e-75,0.4271626561554751,0.352,0.152,5.4957320644239225e-71,0,RHEB
4.92600111595111e-75,0.4117997764940016,0.29,0.113,9.052019650671761e-71,0,NOP58
1.2721461903855571e-74,0.3941845455419445,0.317,0.131,2.3376958394525e-70,0,LSM14A
1.3053553984344269e-74,0.5121134200069943,0.325,0.136,2.398721080163103e-70,0,CFAP20
1.7968763944082312e-74,0.3356299698048213,0.922,0.588,3.301940062364566e-70,0,RPL5
2.4608926273496193e-74,0.5913630638325489,0.286,0.113,4.522136292017661e-70,0,BCL10
2.925985344412009e-74,0.25766955835424477,0.503,0.252,5.376790668891508e-70,0,BEX3
5.296515187742704e-74,0.3767018521527794,0.348,0.15,9.732876308995992e-70,0,EZR
6.968503425496319e-74,0.4623866656283244,0.326,0.137,1.2805321894692038e-69,0,ARID5B
1.2495966882651531e-73,0.5258632672066347,0.283,0.11,2.2962588743560452e-69,0,SAV1
2.2370216025504075e-73,0.337876551244213,0.336,0.143,4.110750896846629e-69,0,CLINT1
1.0806230933882601e-72,0.4605107950771242,0.318,0.133,1.985752996410267e-68,0,UBXN4
7.983147598567501e-72,0.3004237482854061,0.304,0.123,1.466983202712764e-67,0,RNF11
1.3897772666068863e-71,0.2654245687339028,0.315,0.131,2.5538547051168143e-67,0,CCDC47
2.571633704077744e-71,0.40753020113970184,0.309,0.127,4.725634094613263e-67,0,SSPN
1.1684375516976674e-70,0.5431452602577833,0.359,0.162,2.1471208449996336e-66,0,CHMP1B
2.645165861338349e-70,0.2824511149938447,0.864,0.534,4.86075678679535e-66,0,HSP90B1
3.21112113893336e-70,0.2752947781225725,0.372,0.17,5.900756204903943e-66,0,GHITM
3.259366026369672e-70,0.41961885005718336,0.259,0.099,5.989411010056909e-66,0,CBX1
7.388688473916754e-70,0.41269765314939166,0.267,0.103,1.3577453939669427e-65,0,BAALC
1.0905257322455861e-69,0.418231075553708,0.35,0.157,2.003950085574489e-65,0,CCDC59
3.463890148103666e-69,0.6031843805559663,0.26,0.101,6.365244536155296e-65,0,ANGPTL5
1.113003631059914e-68,0.2806345111749371,0.365,0.166,2.045255472435698e-64,0,FGFR1OP2
1.9609261543186004e-68,0.45891603382033647,0.273,0.108,3.60339790117586e-64,0,EIF2A
1.9749246192915294e-68,0.4909031531718834,0.277,0.111,3.629121480410115e-64,0,ASAH1
2.6914691893577745e-68,0.9787023744014882,0.384,0.192,4.945843782363847e-64,0,PLA2G2A
3.533728710400206e-67,0.3481038641477301,0.298,0.124,6.493579878231419e-63,0,JMJD1C
4.10593008286546e-67,0.3926112152797312,0.264,0.103,7.545057120273569e-63,0,VASN
6.003398329033049e-67,0.5493347155602524,0.25,0.097,1.1031844769431132e-62,0,ANP32A
4.5898222433249873e-66,0.2887012180276951,0.977,0.79,8.434257354333997e-62,0,RPS6
1.2902441386059165e-65,0.38836144727779587,0.308,0.133,2.3709526291022322e-61,0,PXYLP1
1.8109851897602766e-65,0.3392402283120471,0.318,0.14,3.3278663847034846e-61,0,RRAGA
1.8843274510977757e-65,0.6465886337479101,0.476,0.251,3.462640124137273e-61,0,RGS2
3.176420313164572e-65,0.43501393007168265,0.339,0.153,5.8369899674712174e-61,0,PAIP2
4.0673343199691205e-65,0.5513439971411925,0.252,0.099,7.474133546375256e-61,0,PFKFB3
6.611312046579451e-65,0.3583451872653795,0.302,0.129,1.21489470167944e-60,0,N4BP2L2
7.760218918707726e-65,0.5751944608278815,0.302,0.132,1.4260178285017317e-60,0,VMP1
8.007044329770784e-65,0.288054251207265,0.297,0.126,1.471374466038679e-60,0,PRPF38B
1.2726780002847928e-64,0.3637666095363519,0.305,0.132,2.3386730933233353e-60,0,RABGGTB
2.1396846543003956e-64,0.28967613272925796,0.271,0.11,3.931884520742407e-60,0,SRSF1
2.3138217525314526e-64,0.2683777399577941,0.328,0.146,4.2518788524517973e-60,0,ZC3H15
2.640249102067753e-64,0.3489914829445382,0.391,0.19,4.851721749959703e-60,0,STK38L
3.1729220236286784e-64,0.4248480914673354,0.267,0.108,5.83056151062006e-60,0,GTF2B
5.614006335447827e-64,0.25659358169704244,0.27,0.111,1.0316298042018928e-59,0,NDEL1
7.073379256874452e-64,0.2557121420015619,0.331,0.15,1.2998041722432492e-59,0,RSL1D1
1.1245556895718748e-63,0.36025146031957156,0.307,0.134,2.0664835351572773e-59,0,PCBP2
2.6351089497616745e-63,0.510228243805285,0.399,0.199,4.842276206082053e-59,0,OMD
3.3193861449479515e-63,0.38687558706827974,0.255,0.102,6.0997039799563555e-59,0,TOB2
3.801628044809901e-62,0.3278661670432852,0.381,0.184,6.985871695142674e-58,0,GADD45A
6.610685313443225e-62,0.36572214477480014,0.268,0.11,1.214779533198327e-57,0,USP16
1.2004430647749129e-61,0.3925283020524788,0.271,0.114,2.2059341758303799e-57,0,MAPK1IP1L
2.8198059142493148e-61,0.3624529309002258,0.388,0.191,5.181675348024541e-57,0,FAM46A
6.621163456603942e-61,0.34572599861190145,0.964,0.738,1.2167049967855404e-56,0,HSP90AB1
8.61808009646104e-61,0.3264220060695271,0.991,0.9,1.5836583985256808e-56,0,DCN
1.0992431467169739e-60,0.31442958432223356,0.267,0.111,2.0199692064071112e-56,0,GBE1
1.440247811582314e-60,0.33855567558181576,0.548,0.304,2.6465993785636603e-56,0,TNFRSF11B
2.904479102827538e-60,0.28645876617578847,0.368,0.178,5.337270799355883e-56,0,DAZAP2
3.50155316969631e-60,0.37264180747933484,0.266,0.111,6.434454104633939e-56,0,BZW1
4.1907506055731403e-60,0.4273046479218399,0.306,0.138,7.700923312801203e-56,0,SNHG8
1.5956065485299748e-59,0.34378354747154444,0.258,0.106,2.9320865935786817e-55,0,SYAP1
2.4987470792993393e-59,0.2695280308015637,0.302,0.135,4.591697632920466e-55,0,ARL8B
3.9493167438924527e-59,0.2717106133716944,0.253,0.104,7.257264448576772e-55,0,SPTY2D1
5.925499246492426e-59,0.34699588372056955,0.255,0.106,1.0888697415354482e-54,0,RABGEF1
9.344938363716422e-59,0.3341179633895165,0.256,0.106,1.71722587371653e-54,0,IL13RA1
1.0133213183961354e-58,0.2932025695233751,0.809,0.554,1.8620792546847382e-54,0,INHBA
9.467420223735651e-58,0.3367488911394017,0.256,0.107,1.7397331403136633e-53,0,MAGEH1
1.3425402092168008e-57,0.2898917582629706,0.282,0.124,2.467051888456793e-53,0,TARS
3.2387043944583725e-57,0.3521986388846017,0.305,0.14,5.951443195256706e-53,0,ANXA7
4.0644561595476523e-57,0.4198158194261662,0.274,0.12,7.468844638784766e-53,0,PNP
1.6887644087763482e-56,0.8923056691419777,0.275,0.123,3.1032734775674174e-52,0,SLPI
8.20152727648785e-56,0.3696722716036547,0.264,0.114,1.507112652327407e-51,0,DNTTIP2
1.3855100718020449e-55,0.254135506921215,0.965,0.714,2.5460133079434376e-51,0,RPL30
1.4007827429248016e-55,0.3592732640897549,0.297,0.135,2.5740783683986154e-51,0,CYSTM1
2.0280219430728136e-54,0.34328190362441147,0.567,0.328,3.7266931225906023e-50,0,FHL2
1.442080374676491e-53,0.2601822347600095,0.302,0.142,2.6499668965055202e-49,0,ILF2
2.2309293330763693e-53,0.26334673919875673,0.892,0.592,4.099555742461136e-49,0,DNAJA1
8.300498490701039e-53,0.2875671090547929,0.915,0.631,1.525299602651223e-48,0,PTMA
2.5151240695201002e-52,0.40182701135669585,0.279,0.128,4.6217919901501364e-48,0,H1F0
2.488470078779827e-51,0.2762147382090121,0.386,0.202,4.57281261676581e-47,0,IRF2BP2
2.6711303286074533e-51,0.2769991006137692,0.301,0.143,4.908469091849057e-47,0,BLOC1S2
9.525479275427268e-51,0.40697041237146236,0.305,0.148,1.7504020716525149e-46,0,FAM162A
1.1932471792357788e-50,0.26897975802383745,0.339,0.17,2.1927110165636672e-46,0,RPL9
1.665427045019195e-50,0.32976404950368043,0.261,0.118,3.0603887379272724e-46,0,PIGP
5.756633903177367e-49,0.3471885456923056,0.98,0.845,1.057839046047873e-44,0,HSP90AA1
5.194642134548888e-48,0.4428279864171274,0.632,0.41,9.545674386447037e-44,0,SERPINE1
1.2485323978153494e-47,0.261103477139428,0.303,0.148,2.294303134225486e-43,0,MCMDC2
1.2577334491908826e-47,0.3036824600545831,0.352,0.18,2.311210986233166e-43,0,MSMO1
1.355400481973376e-47,0.30187069486139884,0.289,0.14,2.4906839256742754e-43,0,LBH
8.084089403182369e-47,0.5307962161768018,0.431,0.243,1.485532268728792e-42,0,TM4SF1
2.1695620940715974e-43,0.2766953062179589,0.283,0.14,3.9867873040659677e-39,0,MT1G
7.2430458238399e-39,0.32644800822052655,0.54,0.336,1.33098210058882e-34,0,CRYAB
2.900477242015405e-38,0.33654008029686144,0.264,0.134,5.3299169799275086e-34,0,TXNIP
0,1.6491440456118536,0.978,0.921,0,1,FN1
2.0633173064764957e-238,2.4919470413156812,0.729,0.529,3.7915518823812084e-234,1,ABI3BP
5.073795690342825e-221,2.951845655286137,0.653,0.368,9.323606960573976e-217,1,PRG4
2.7950150081095016e-129,1.5359545231211191,0.725,0.593,5.13611957890202e-125,1,INHBA
4.5978529492901805e-113,1.0293638357293986,0.803,0.735,8.449014579615635e-109,1,FMOD
1.1456095387455e-111,0.937756234144385,0.871,0.815,2.1051720883987307e-107,1,PRELP
1.6882333967477742e-79,1.537352532518005,0.586,0.478,3.10229768986371e-75,1,COL2A1
8.677232589742086e-40,0.287506062506909,0.144,0.349,1.5945282606910056e-35,1,CMPK1
6.55600718422311e-39,0.2557822403677732,0.147,0.35,1.2047318801728387e-34,1,TMEM45A
4.3931006678884857e-38,0.2676882580833664,0.199,0.433,8.07276178731188e-34,1,CLIC4
1.3140907504997046e-37,0.3374865260562061,0.125,0.308,2.4147731631182573e-33,1,C1orf43
1.2417682169772475e-36,0.27362153114003185,0.116,0.289,2.28187327551739e-32,1,PRKAR1A
1.519814805980598e-36,0.39135528175330336,0.111,0.283,2.792811687469947e-32,1,TM9SF3
2.770247669962933e-36,0.272783877643749,0.142,0.332,5.090607118323886e-32,1,DDX17
1.1731782694693248e-34,0.2721835012466729,0.136,0.318,2.155832387976831e-30,1,SERINC1
1.222172161306522e-34,0.2726969236047261,0.12,0.291,2.2458635636168648e-30,1,CSNK1A1
4.520099923969728e-33,0.3102106814955423,0.168,0.367,8.306135620286772e-29,1,TMED9
6.1022592956202085e-33,0.29859134667497833,0.106,0.263,1.1213511681631696e-28,1,FXYD6
1.2141784830848651e-32,0.2525980183348887,0.11,0.267,2.231174380516748e-28,1,KDSR
2.869211784551736e-32,0.313618761643744,0.17,0.366,5.27246357529227e-28,1,GLS
6.175118709734685e-32,0.37213970893100323,0.172,0.367,1.1347398141008456e-27,1,RPN2
1.301161119312035e-31,1.4244277121831508,0.451,0.408,2.3910136728477958e-27,1,COL11A1
1.3961560303702079e-31,1.2871464654134215,0.528,0.534,2.565576321408294e-27,1,TIMP3
1.4996616264493406e-31,0.3092031918381941,0.174,0.371,2.7557782047633083e-27,1,CSDE1
3.373939979093667e-31,0.30161586392308415,0.117,0.276,6.1999521055825224e-27,1,TMEM30A
6.2336155554199865e-31,0.40332154933895414,0.18,0.38,1.1454891944639766e-26,1,CCPG1
6.463948068370806e-31,0.2544347632513144,0.159,0.342,1.1878150970438192e-26,1,FOXC1
1.394320092445663e-30,0.28418383756632837,0.22,0.442,2.5622026018781504e-26,1,P4HA1
1.895657055762504e-30,0.32290388879814824,0.119,0.275,3.4834594056691775e-26,1,TM9SF2
2.379290673063232e-30,0.34990346063463584,0.147,0.322,4.372184540820995e-26,1,HSPA9
5.3011493641275e-30,0.33655717317991174,0.166,0.353,9.741392071520694e-26,1,NUCKS1
6.255497477645635e-30,0.3947679615242037,0.151,0.328,1.1495102164921618e-25,1,PABPC4
1.809012513108897e-29,0.4215594258588251,0.169,0.357,3.3242413940889093e-25,1,MBNL1
1.3399106951255084e-28,0.41089398971672697,0.901,0.853,2.4622198933626342e-24,1,CLU
3.4092266071412626e-28,0.2537492202020124,0.156,0.324,6.264794813282784e-24,1,NRN1
3.422927624350096e-28,0.5593306069293568,0.106,0.25,6.2899718025057366e-24,1,COPB2
5.959107204842076e-28,0.2690715914019144,0.238,0.463,1.0950455399617798e-23,1,NCL
2.0805990008794074e-27,0.40706255482300424,0.12,0.268,3.823308724015999e-23,1,TMBIM1
5.907114075697852e-27,0.5033423423527736,0.174,0.358,1.0854912825502373e-22,1,PAM
1.2553675360493657e-26,0.3477934138125849,0.179,0.363,2.3068633842443143e-22,1,GALNT1
2.0573339164270991e-26,0.37079286141341794,0.15,0.312,3.7805568048264373e-22,1,HNRNPU
5.320798671629429e-26,0.3779342143150468,0.115,0.257,9.777499638986238e-22,1,SELENOS
8.540835699314156e-26,1.4287076214001075,0.421,0.366,1.5694639681059691e-21,1,CILP
1.142668573229926e-24,0.2532468207448433,0.146,0.299,2.099767770167312e-20,1,GNB1
1.5832298780385727e-24,0.41505374745882473,0.134,0.281,2.909343223883681e-20,1,RCN1
2.0595609319359793e-24,0.39014552017456827,0.214,0.414,3.784649168525556e-20,1,EEF2
3.751826533556984e-23,0.5014942715823847,0.129,0.269,6.894356438064314e-19,1,NUFIP2
4.4862228729411615e-23,0.31757839266607846,0.126,0.262,8.243883151316679e-19,1,IL6ST
4.7973150374312546e-23,0.4249188668421069,0.16,0.317,8.815546112783674e-19,1,HEXIM1
5.372107541477929e-23,0.29985727452297617,0.193,0.368,9.871784818219842e-19,1,UGP2
1.1084548321122802e-22,0.50654564692923,0.125,0.261,2.036896599489526e-18,1,WWP2
1.18170762442251e-21,0.4635603750990851,0.185,0.354,2.1715059306388044e-17,1,ATP1B1
1.450372788904701e-21,0.4340046892161491,0.164,0.32,2.6652050368912784e-17,1,OS9
9.558251543650527e-21,0.33517325461347225,0.179,0.337,1.7564243036612207e-16,1,IDI1
2.3600685737865615e-20,0.4478519216537531,0.165,0.314,4.3368620111901857e-16,1,SKIL
5.927785777300617e-20,1.8649450146774362,0.348,0.312,1.0892899144367614e-15,1,VCAN
6.068936035316105e-20,0.5203198917981284,0.174,0.328,1.1152276858496874e-15,1,SEC31A
1.1429538510474993e-19,0.26581601588853276,0.311,0.547,2.1002919966848847e-15,1,TPI1
1.3013928020034807e-19,0.3080912825335598,0.162,0.3,2.3914394129615962e-15,1,JUN
2.7905186787586926e-19,0.41295408012859025,0.145,0.278,5.127857124086973e-15,1,BRD2
8.810096777814505e-19,0.37771930885276306,0.129,0.251,1.6189433838911933e-14,1,KTN1
2.2567868164855446e-18,0.5307656769713978,0.241,0.437,4.147071453973837e-14,1,CANX
3.651412131358025e-18,0.3410282171389887,0.155,0.288,6.709834932583507e-14,1,NR4A2
5.328405046962552e-17,0.33809745408074576,0.242,0.418,9.791477114298385e-13,1,CALR
8.5560928428113415e-17,1.1662259635389405,0.443,0.437,1.5722676207950122e-12,1,ACAN
1.1456920475192593e-16,0.32705771775274695,0.304,0.523,2.105323706521391e-12,1,PDIA3
3.573776220971303e-16,0.5651770813744272,0.167,0.298,6.567171183656866e-12,1,NEAT1
2.089159590696814e-15,0.3677020257273509,0.294,0.49,3.8390396638644656e-11,1,DDX3X
1.2949266907417873e-14,0.8008979854111673,0.145,0.263,2.3795572869071084e-10,1,PDLIM5
3.052236377099409e-14,0.6332557230267779,0.15,0.268,5.608789566557874e-10,1,STK38L
3.196439268130384e-14,0.4516041379669973,0.153,0.268,5.873776799116393e-10,1,FAM46A
3.2633414680186145e-14,0.3074152286733638,0.157,0.273,5.996716281631006e-10,1,TSPAN2
6.024089376585062e-14,0.6847167567963495,0.19,0.33,1.106986663841271e-9,1,NORAD
1.1732074999862872e-13,0.6794148744075335,0.614,0.732,2.1558861019748016e-9,1,TIMP2
3.058609628492092e-13,0.6322807284256051,0.221,0.376,5.620501053317068e-9,1,SLC1A5
3.631913537452236e-13,0.3003247470674335,0.353,0.577,6.674004316422229e-9,1,HSPA5
5.135165409113806e-13,0.2655705715689425,0.201,0.331,9.43637995578753e-9,1,FSTL1
5.2204155778201454e-12,0.5166767324047947,0.168,0.281,9.593035665802299e-8,1,IQGAP1
8.96534606779402e-12,0.6365570387616923,0.167,0.279,1.647471993417829e-7,1,RBBP6
9.908617873620341e-12,0.7152972013516106,0.199,0.333,1.8208076204564738e-7,1,FERMT2
1.991721807526765e-11,0.6765755910634306,0.207,0.343,3.6599879935111835e-7,1,SERPINA5
2.788895275710666e-11,0.4955818331407933,0.228,0.371,5.124873958645919e-7,1,KLHL21
4.298061997140091e-11,0.505112884108065,0.156,0.253,7.898118725944631e-7,1,A2M
1.417039213153039e-10,0.40794422029041844,0.241,0.382,2.6039512580900243e-6,1,ACKR3
1.5583021623366435e-10,0.3262947785110444,0.37,0.561,2.863536053509816e-6,1,CDR1
5.491915395276887e-10,1.245421241064153,0.433,0.484,1.0091943730360808e-5,1,CCDC80
