p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
6.9797389481849785e-25,0.8408351111357124,0.288,0.251,1.2825968291184716e-20,0,QKI
4.605327108558329e-24,0.7375459589477706,0.279,0.235,8.462749094686786e-20,0,PHF20L1
9.971449205547192e-24,0.8293398369296634,0.264,0.224,1.832353506011352e-19,0,TLN1
1.2392350600684695e-22,0.7814789370338524,0.315,0.284,2.2772183463818194e-18,0,ASAH1
3.4875103970924526e-22,0.7784959283465602,0.283,0.244,6.4086491056970906e-18,0,BRI3
2.4478996020797912e-21,0.747832093464242,0.338,0.313,4.498260308781824e-17,0,RYBP
4.415653743862691e-21,0.47984087021328303,0.452,0.434,8.11420531972208e-17,0,ACTR3
6.758694547211376e-21,0.8669465567696084,0.303,0.279,1.2419777099955624e-16,0,MORF4L2
1.2088649085380591e-20,0.4694823635916139,0.489,0.484,2.2214101559295377e-16,0,CDC42
2.526117167240242e-20,0.7100373362955337,0.26,0.222,4.641992906520669e-16,0,TALDO1
4.549957994327657e-20,0.4105184483795936,0.394,0.347,8.361002810376502e-16,0,SLC2A3
4.398759618589263e-19,0.44340700499458086,0.356,0.301,8.08316067511963e-15,0,S100P
3.030805192755985e-18,0.6081784643202919,0.354,0.33,5.569407622208398e-14,0,CAPZA1
1.2666281803750922e-17,0.8495023357799785,0.254,0.224,2.3275559442572693e-13,0,EP300
5.2250010085018717e-17,0.6727825199892363,0.341,0.316,9.60146185322304e-13,0,BAZ1A
7.25266397083088e-17,0.7503843202199583,0.309,0.293,1.3327495312798826e-12,0,LAMP2
1.0605881951183316e-16,0.9297748105832608,0.256,0.232,1.9489368673494463e-12,0,RABGEF1
1.3252953869753482e-16,0.6887603893065031,0.303,0.278,2.4353628031059e-12,0,PRR13
2.137642820546283e-16,0.7545225866742784,0.305,0.289,3.92813244703585e-12,0,HNRNPA3
5.823760154164544e-15,0.5358502797460325,0.263,0.225,1.0701741659292765e-10,0,CYP4F3
1.2709965358662591e-13,0.3281313225678031,0.348,0.307,2.335583234307838e-9,0,CNN2
9.908943223114484e-13,0.6467696982006419,0.261,0.235,1.8208674066795175e-8,0,STK4
1.5268477714820262e-11,0.7583071817665152,0.286,0.277,2.805735464875371e-7,0,MAPRE1
5.768717059136981e-11,0.28613223477054417,0.429,0.408,1.0600594467870116e-6,0,RTN3
7.785070627150816e-11,0.4419151936679069,0.379,0.374,1.4305845784452338e-6,0,MSN
1.0163332397804188e-10,0.3050101205730451,0.619,0.66,1.8676139614204975e-6,0,HNRNPA2B1
9.421874739690011e-10,0.2510001286207484,0.212,0.276,1.7313637021654364e-5,0,DNAJB6
2.823763184873989e-9,0.636061388341655,0.254,0.24,5.1889472285244425e-5,0,IDS
3.159314990621133e-9,0.25128475076590107,0.217,0.281,5.805557226765394e-5,0,TAX1BP1
5.013516281303634e-9,0.684405866144129,0.277,0.27,9.212837518523558e-5,0,GNAI3
1.614694757567457e-8,0.6612074421749585,0.294,0.285,2.967163086505959e-4,0,PRRC2C
1.483213516656733e-6,0.3496408301115428,0.211,0.268,0.027255531582084123,0,CSNK1A1
1.267439237185466e-5,0.3125082208194576,0.343,0.429,0.23290463422520125,0,ZFAND5
8.844647797148227e-5,0.27543725445897804,0.271,0.253,1,0,MCEMP1
1.2063748245769754e-4,0.30700393860095065,0.303,0.377,1,0,ARF1
1.2224324732288452e-4,0.5980137417938969,0.259,0.259,1,0,TOP1
4.672140000522037e-4,0.38701727408663134,0.355,0.366,1,0,LRRFIP1
7.535182349069478e-4,0.3736416456219982,0.233,0.279,1,0,KMT2E
9.567044920768713e-4,0.3091553502040454,0.256,0.309,1,0,PTP4A1
0.0012499854277289312,0.26181501743316504,0.35,0.426,1,0,RBM39
0.0013100805641657566,0.3075032676118916,0.256,0.311,1,0,SERINC1
0.00782897781262761,0.5020597974481449,0.279,0.289,1,0,KPNB1
0,4.030971412537955,0.894,0.097,0,1,C2orf40
0,4.1857521024127875,0.936,0.143,0,1,SCRG1
0,3.9631539252977026,0.918,0.155,0,1,MGP
0,3.483251778239506,0.919,0.157,0,1,CYR61
0,2.43734178350101,0.974,0.23,0,1,LUM
0,2.5205245965536536,0.88,0.144,0,1,DSTN
0,3.05515035328808,0.887,0.153,0,1,FGFBP2
0,3.1035706734790445,0.99,0.259,0,1,DCN
0,2.409581936675157,0.814,0.11,0,1,PCOLCE2
0,3.9300253483368,0.818,0.118,0,1,MT1X
0,2.7386471075343577,0.883,0.185,0,1,CTGF
0,2.9882876970675887,0.853,0.166,0,1,OGN
0,1.995690520512973,0.909,0.224,0,1,PRELP
0,2.8773325087872523,0.757,0.079,0,1,CDR1
0,2.4599025611514116,0.831,0.157,0,1,KLF4
0,1.885978288596387,0.819,0.15,0,1,ANXA2
0,2.518454235871342,0.971,0.304,0,1,CLU
0,2.1875521350731315,0.863,0.198,0,1,SOD1
0,1.723195425175871,0.822,0.161,0,1,HTRA1
0,3.052266150906022,0.811,0.152,0,1,EMP1
0,3.4923237750757266,0.855,0.198,0,1,MT2A
0,2.6482912491363217,0.77,0.114,0,1,SERPINE2
0,2.1988626814727805,0.896,0.242,0,1,RPS23
0,1.8809624229529325,0.918,0.276,0,1,RPL10A
0,1.653476887158158,0.819,0.177,0,1,FMOD
0,2.9493925396447978,0.951,0.309,0,1,RGCC
0,2.0327938635866647,0.799,0.158,0,1,LAPTM4A
0,2.073368490448751,0.868,0.23,0,1,RPS25
0,2.230132708906905,0.878,0.242,0,1,TOMM7
0,2.0638703341959395,0.738,0.108,0,1,PLOD2
0,1.2064780455930455,0.87,0.241,0,1,SPARC
0,1.8771303108690502,0.892,0.265,0,1,RPS4X
0,1.809530334721455,0.883,0.265,0,1,NPM1
0,2.0389168436361502,0.939,0.322,0,1,RPL15
0,1.8454937235030942,0.913,0.307,0,1,RPS21
0,2.8303394290063357,0.68,0.078,0,1,TSC22D1
0,1.75658969784129,0.944,0.344,0,1,RPL5
0,1.8845061902517877,0.945,0.347,0,1,RPL32
0,2.471297517256385,0.691,0.094,0,1,CDK2AP1
0,1.859904051202631,0.809,0.214,0,1,RPS5
0,2.1641357109534605,0.671,0.079,0,1,SDC2
0,1.517204110712421,0.906,0.315,0,1,RPS17
0,1.9281939752559678,0.772,0.182,0,1,LGALS3
0,2.555928973270351,0.678,0.088,0,1,SOX9
